Transaction_Amount,Account_Balance,Previous_Fraudulent_Activity,Daily_Transaction_Count,Card_Age,Transaction_Year,Transaction_Month,Transaction_Day,Transaction_DayOfWeek,Amount_to_Balance_Ratio,High_Amount_Flag,High_Transaction_Frequency,Transaction_Type_Bank Transfer,Transaction_Type_Online,Transaction_Type_POS,Device_Type_Mobile,Device_Type_Tablet,Location_Mumbai,Location_New York,Location_Sydney,Location_Tokyo,Merchant_Category_Electronics,Merchant_Category_Groceries,Merchant_Category_Restaurants,Merchant_Category_Travel,Card_Type_Discover,Card_Type_Mastercard,Card_Type_Visa,Fraud_Label
305.14,76589.09,0,8,85,2023,2,21,1,0.00398406634592021,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
68.78,62815.77,0,5,70,2023,8,4,4,0.0010949305416372093,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
49.26,3624.33,0,13,229,2023,3,8,2,0.013587728565399563,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
5.0,60075.24,0,5,116,2023,5,13,5,8.322757882317535e-05,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
0.8,16658.09,0,3,93,2023,3,14,1,4.8021830724247245e-05,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
29.2,66166.15,0,14,46,2023,9,21,3,0.000441306600027355,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
170.87,29864.62,0,11,88,2023,2,9,3,0.005721294250713697,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
45.8,94938.23,0,6,158,2023,2,21,1,0.00048241385568431513,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
77.25,14245.27,0,12,3,2023,5,1,0,0.005422471987404422,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
70.08,4792.45,0,4,127,2023,8,22,1,0.014619950140295612,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
27.37,74744.35,0,3,187,2023,5,30,1,0.00036617662503419943,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
62.0,36146.11,0,5,161,2023,3,16,3,0.0017152131940838425,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
33.64,9674.18,0,10,55,2023,10,29,6,0.003476937896762644,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
32.25,80244.56,0,7,59,2023,8,5,5,0.00040189139436499664,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
287.98,13238.9,0,9,19,2023,11,27,0,0.02175091956887892,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
266.58,36685.47,0,13,195,2023,4,9,6,0.007266439098664984,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
66.23,18347.86,0,9,225,2023,5,2,1,0.0036094885458824145,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
300.74,26420.43,0,12,62,2023,4,22,5,0.01138242706772495,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
76.19,78605.45,0,2,59,2023,11,21,1,0.0009692588839719895,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
29.84,32677.53,0,1,117,2023,11,23,3,0.0009131377696609977,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
231.29,86619.89,0,9,18,2023,12,12,1,0.0026701411172293426,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
68.44,78645.6,0,3,203,2023,5,27,5,0.0008702219803526153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13.19,38925.5,0,7,212,2023,9,23,5,0.00033884371828959704,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
102.89,30695.67,0,4,62,2023,9,17,6,0.003351829367810906,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
177.99,69959.25,1,5,208,2023,10,24,1,0.0025441590045775994,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
120.32,88693.55,0,11,198,2023,9,7,3,0.0013565658769338137,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
26.47,20500.38,0,13,194,2023,9,21,3,0.0012911325969276214,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
210.98,14361.8,0,2,173,2023,12,7,3,0.014689336341103407,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
160.58,60955.11,0,7,198,2023,6,3,5,0.0026343544560176167,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
52.5,74184.21,0,9,219,2023,10,13,4,0.0007076882305785748,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
68.58,55847.43,0,12,234,2023,11,3,4,0.0012279664799887838,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
8.26,78451.8,0,2,164,2023,3,16,3,0.00010528623580037933,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
133.82,94254.86,0,12,168,2023,10,7,5,0.0014197525755958302,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
251.8,87999.62,0,13,28,2023,10,3,1,0.002861343476898231,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
44.29,52056.64,0,14,170,2023,3,17,4,0.000850787703783729,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
25.05,47100.97,0,5,204,2023,10,16,0,0.0005318248897020656,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
159.36,46150.37,0,4,200,2023,6,7,2,0.0034529852526588053,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1
154.59,42889.03,0,12,118,2023,12,23,5,0.0036043341541146046,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
136.49,29450.32,0,2,160,2023,8,21,0,0.004634427251478033,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
155.09,16524.51,0,7,2,2023,8,10,3,0.009384884339424322,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
51.97,41278.5,0,10,89,2023,3,23,3,0.0012589784275487833,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
52.75,26976.85,0,12,170,2023,12,10,6,0.0019553077802715933,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
71.39,53067.51,0,14,105,2023,2,13,0,0.0013452422161466377,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
50.8,87491.78,0,5,112,2023,5,10,2,0.0005806193379613723,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
56.64,34337.36,0,11,230,2023,4,5,2,0.0016494672430482993,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
23.31,2489.44,0,14,232,2023,11,5,6,0.009359791844011499,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
145.45,36784.22,0,13,71,2023,8,8,1,0.00395403371245299,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
9.65,92112.94,0,1,4,2023,5,18,3,0.00010476155943389242,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
268.52,52543.18,0,13,6,2023,1,9,0,0.005110366171857663,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
23.32,75259.34,0,11,45,2023,9,26,1,0.00030985775509385157,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
19.23,99404.85,0,8,88,2023,11,16,3,0.0001934493794882293,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
6.17,70452.68,0,14,7,2023,10,1,6,8.75752693116953e-05,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
29.37,6376.12,0,5,117,2023,12,24,6,0.004605527259954337,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
18.36,88596.86,0,1,176,2023,5,26,4,0.0002072284815908646,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
52.59,24496.15,0,3,48,2023,2,28,1,0.002146780339753808,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
376.37,49116.13,0,11,237,2023,4,18,1,0.0076627034193569536,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
469.43,52125.14,0,13,15,2023,4,21,4,0.009005654360748754,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
186.24,18322.9,0,9,32,2023,9,26,1,0.010163775178864761,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
35.02,93166.03,1,14,30,2023,3,3,4,0.000375884043958469,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
119.32,31537.89,0,4,34,2023,8,10,3,0.0037832656761224,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
92.61,72970.82,0,1,203,2023,8,26,5,0.001269120052096823,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
10.15,6991.1,0,6,55,2023,2,27,0,0.0014516382774845897,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1
13.14,23806.33,0,11,201,2023,4,2,6,0.0005519308549089713,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
51.35,11501.26,0,11,85,2023,11,4,5,0.00446434005143337,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11.98,907.29,0,12,92,2023,9,2,5,0.013189620055268693,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1
13.31,25559.94,0,7,25,2023,1,27,4,0.0005207163742804451,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1
72.49,22118.14,0,5,29,2023,1,13,4,0.003277252189732512,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
152.06,77353.87,0,9,230,2023,5,2,1,0.0019657456602279856,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
50.7,77270.18,0,2,185,2023,3,29,2,0.0006561307851128973,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
134.91,93551.86,0,4,195,2023,9,23,5,0.0014420724283576152,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
216.73,89547.5,1,5,178,2023,1,18,2,0.0024202527122174017,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
275.07,64263.47,0,12,78,2023,8,9,2,0.004280281156912987,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
19.71,68434.73,0,4,236,2023,2,28,1,0.0002880074487405921,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
29.94,21204.72,0,2,35,2023,12,30,5,0.0014118832088700595,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
18.3,1083.69,0,11,239,2023,6,24,5,0.016871179784085776,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
33.34,4358.8,0,14,46,2023,12,1,4,0.007647139777053994,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
2.65,63231.42,0,10,2,2023,6,24,5,4.1908881551583826e-05,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
97.88,27699.17,0,1,119,2023,12,29,4,0.00353355232115904,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
7.41,8316.6,0,13,164,2023,1,9,0,0.0008908819851880349,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
3.96,27213.94,0,3,44,2023,5,26,4,0.00014550831271353161,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
101.03,34268.43,1,13,25,2023,1,15,6,0.002948108562062456,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
94.29,86307.88,0,12,103,2023,5,21,6,0.0010924715973605497,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
139.19,87573.85,0,9,148,2023,6,9,4,0.0015893832532970365,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
335.32,35223.03,0,3,207,2023,2,26,6,0.009519637588316839,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
213.95,85887.37,0,9,195,2023,11,20,0,0.002491024104893363,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
151.28,84811.03,0,1,134,2023,5,14,6,0.0017837092214394586,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
35.66,78760.47,0,14,234,2023,5,3,2,0.0004527594520518725,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
8.18,69710.82,1,1,190,2023,2,22,2,0.00011734021576254929,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
49.88,38179.4,0,1,229,2023,12,13,2,0.0013064294769043804,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
118.79,80256.83,0,6,227,2023,8,7,0,0.0014801048072194327,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4.83,58786.45,0,6,163,2023,5,14,6,8.216039307709384e-05,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
82.85,92320.59,0,8,238,2023,9,23,5,0.0008974065546314789,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
142.72,85353.72,0,4,34,2023,8,6,6,0.001672080934715737,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
151.58,36214.75,1,14,1,2023,10,31,1,0.00418547179058835,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
89.19,4656.55,0,10,209,2023,1,9,0,0.019149552876512328,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
121.44,18723.57,0,4,133,2023,5,28,6,0.006485596197936721,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
41.83,88803.41,1,2,142,2023,9,9,5,0.0004710351659337638,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
249.35,50873.72,0,9,71,2023,3,20,0,0.0049012554761972155,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
207.98,62836.43,0,8,67,2023,3,14,1,0.00330981072905114,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
24.17,1915.05,0,2,52,2023,7,16,6,0.01261449335873281,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
40.76,10888.15,0,10,87,2023,3,20,0,0.0037431755463006753,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
56.67,27861.61,0,12,85,2023,12,26,1,0.0020339085247218407,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
72.15,92833.34,0,13,226,2023,6,2,4,0.0007771908541602171,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
21.22,1217.62,0,13,81,2023,12,6,2,0.017413139452823686,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
13.51,70093.91,0,4,60,2023,5,3,2,0.0001927386738922983,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
11.49,45718.24,0,2,82,2023,3,25,5,0.00025131651357284155,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
49.64,26012.06,0,3,216,2023,8,18,4,0.001908272229410919,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
41.15,44747.47,0,1,76,2023,12,16,5,0.0009195845131688301,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
83.14,99943.46,0,12,72,2023,2,16,3,0.0008318620161637773,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
117.98,56065.92,0,2,51,2023,2,5,6,0.0021042711103088953,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
33.28,57713.33,0,3,184,2023,8,27,6,0.0005766332209002513,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
60.7,82762.84,1,5,233,2023,12,24,6,0.0007334120794781876,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
83.57,9984.54,0,11,200,2023,5,10,2,0.008369101721088693,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1
3.53,3953.33,0,11,67,2023,6,10,5,0.000892692314500813,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
21.48,13553.56,0,8,226,2023,7,20,3,0.0015847065489399878,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
72.28,34528.54,0,8,101,2023,3,16,3,0.00209328013057805,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
40.42,91086.16,0,1,221,2023,8,15,1,0.00044375079868556666,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
30.61,42503.74,0,9,60,2023,12,6,2,0.0007201549756568326,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1
86.93,36918.51,0,4,216,2023,11,22,2,0.002354581629062791,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
2.86,28160.04,0,12,231,2023,6,9,4,0.00010155874925073789,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
38.35,60132.43,1,7,177,2023,7,2,6,0.0006377484204709427,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
115.2,21109.68,1,5,20,2023,6,27,1,0.005456953541998647,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
44.06,66029.77,0,3,73,2023,2,19,6,0.0006672646706982214,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
64.49,1949.28,0,5,74,2023,5,28,6,0.03306704678302602,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
176.19,50109.94,0,3,18,2023,2,26,6,0.003515998702079825,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
165.67,37426.64,0,6,78,2023,11,10,4,0.004426407863279651,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
51.05,41662.34,0,11,45,2023,5,1,0,0.0012252978277785698,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
82.24,24851.52,0,11,120,2023,9,12,1,0.0033091211675918574,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
75.74,2461.73,1,9,17,2023,4,14,4,0.030754487905698145,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
129.11,17642.69,0,11,136,2023,4,18,1,0.007317630268951677,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
27.12,4601.28,1,9,56,2023,6,21,2,0.005892731428770088,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
43.6,55357.15,0,14,40,2023,12,3,6,0.0007875985740130406,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
55.03,92732.44,1,1,27,2023,5,9,1,0.0005934213159783569,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
148.41,12380.21,0,10,135,2023,12,13,2,0.01198671212264391,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
93.57,48638.4,0,4,31,2023,6,17,5,0.0019237490594045156,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
137.09,56672.17,0,2,18,2023,5,29,0,0.0024189576831505984,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
22.98,84915.38,0,10,121,2023,9,29,4,0.0002706191667614658,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
22.96,33283.86,0,4,216,2023,3,8,2,0.0006898031116850124,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
112.64,58877.72,0,5,210,2023,12,29,4,0.0019130850670666753,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
22.34,52000.66,0,13,46,2023,6,1,3,0.00042960167040821386,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
9.87,26787.08,0,8,237,2023,1,25,2,0.00036844745872044573,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
82.1,6023.39,0,8,163,2023,8,13,6,0.013627935774410354,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
104.77,43050.94,0,9,40,2023,10,10,1,0.002433572099189955,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
25.02,17277.43,0,10,49,2023,1,8,6,0.001448048231233972,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
43.58,89345.45,0,7,206,2023,1,15,6,0.00048776420327836193,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
45.53,5035.09,0,8,223,2023,7,15,5,0.00904074391045434,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
347.42,15650.61,0,2,188,2023,12,13,2,0.022197077489152874,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
174.28,42883.92,0,13,194,2023,5,12,4,0.004063899384678811,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
27.92,76587.67,0,6,225,2023,10,7,5,0.0003645447818848402,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
129.2,85230.55,0,12,36,2023,8,15,1,0.0015158705901746475,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1
15.21,7687.11,1,12,164,2023,1,18,2,0.0019783796017486745,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
14.99,33833.11,0,2,116,2023,2,19,6,0.0004430440168220769,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
14.26,59067.65,0,4,208,2023,11,4,5,0.00024141401572576993,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
3.13,39053.47,0,11,41,2023,6,23,4,8.014447513946546e-05,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
51.13,89644.47,0,4,135,2023,4,29,5,0.0005703578775369241,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19.31,55304.93,0,7,97,2023,2,26,6,0.00034914881641082607,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
189.97,72676.18,0,2,197,2023,10,8,6,0.0026138878806249775,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
45.5,60851.27,0,11,194,2023,6,18,6,0.0007477124518115759,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
57.66,981.39,0,14,65,2023,3,5,6,0.05869359419375197,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
193.61,61629.5,0,4,149,2023,9,26,1,0.0031414640478334595,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
42.7,28554.26,0,4,205,2023,12,26,1,0.0014953462164238745,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1
111.07,56651.33,1,4,146,2023,9,14,3,0.0019605548439049197,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
187.17,80368.2,0,4,123,2023,6,7,2,0.0023288772315762755,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
171.56,52514.72,0,2,189,2023,2,26,6,0.00326683134116794,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
84.07,76369.59,0,14,217,2023,3,3,4,0.0011008164268470361,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
27.74,951.69,1,12,170,2023,5,8,0,0.029117551354585432,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
173.9,26946.4,0,8,79,2023,7,21,4,0.006453312750024121,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
20.72,11001.5,0,5,38,2023,12,1,4,0.001883208361735969,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
126.11,83036.89,0,14,231,2023,3,7,1,0.0015187042927030058,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
35.24,64652.86,0,3,27,2023,10,30,0,0.0005450563972514557,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
384.23,28641.05,0,13,211,2023,1,1,6,0.013414891741338348,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
19.7,50029.61,0,9,53,2023,8,14,0,0.00039375894077645665,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
63.85,9204.89,0,14,59,2023,10,10,1,0.006935776986255539,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
224.43,42964.53,0,1,196,2023,4,8,5,0.005223489620633098,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
33.61,45896.2,0,12,55,2023,9,4,0,0.0007322886799194723,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
147.81,94046.7,0,4,213,2023,10,22,6,0.001571649280099354,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
49.38,74293.4,0,4,35,2023,12,27,2,0.0006646530559503812,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
10.21,98206.77,1,1,226,2023,10,6,4,0.00010396326074810579,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
66.38,28359.61,0,9,54,2023,10,22,6,0.002340570248665314,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
131.47,96436.96,0,14,150,2023,2,7,1,0.0013632598615731812,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
272.83,35217.18,0,12,157,2023,2,21,1,0.0077468512001471965,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1
5.05,2822.96,0,14,78,2023,10,17,1,0.00178826895565093,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4.64,82254.09,0,9,81,2023,7,21,4,5.640988296286588e-05,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
24.45,68888.45,0,13,48,2023,7,8,5,0.0003549164639868659,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75.44,13063.75,0,10,221,2023,3,17,4,0.00577431638569433,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1
42.45,47408.65,1,1,237,2023,12,12,1,0.0008953873314820928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
48.05,23618.59,0,9,133,2023,11,15,2,0.002034328284275891,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
12.44,72443.87,1,14,88,2023,1,2,0,0.0001717167827066292,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
13.97,94554.44,0,3,182,2023,1,30,0,0.00014774401134403267,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1
264.3,37232.93,0,6,125,2023,10,15,6,0.007098364314484128,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10.05,51714.28,0,9,168,2023,7,9,6,0.00019433328022201563,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
